SHANG-CHI;MAN-THING
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;RED SKULL
BUCKY;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;RED SKULL
RED SKULL;CAPTAIN AMERICA
RED SKULL;BUCKY
RED SKULL;BUCKY
RED SKULL;CAPTAIN AMERICA
RED SKULL;BUCKY
RED SKULL;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
CAPTAIN AMERICA;CAPTAIN AMERICA
CAPTAIN AMERICA;BUCKY
CAPTAIN AMERICA;BUCKY
BUCKY;CAPTAIN AMERICA
BUCKY;BUCKY
BUCKY;CAPTAIN AMERICA
BLACK PANTHER;IRON MAN
BLACK PANTHER;THOR
BLACK PANTHER;WASP
BLACK PANTHER;VISION
VISION;IRON MAN
VISION;THOR
VISION;WASP
WASP;IRON MAN
WASP;THOR
THOR;IRON MAN
AURORA;GUARDIAN
AURORA;NORTHSTAR
AURORA;SHAMAN
AURORA;PUCK
PUCK;GUARDIAN
PUCK;NORTHSTAR
PUCK;SHAMAN
SHAMAN;GUARDIAN
SHAMAN;NORTHSTAR
NORTHSTAR;GUARDIAN
PUCK;NORTHSTAR
PUCK;AURORA
PUCK;SUNFIRE
SUNFIRE;NORTHSTAR
SUNFIRE;AURORA
AURORA;NORTHSTAR
SUNFIRE;NORTHSTAR
SUNFIRE;GUARDIAN
SUNFIRE;PUCK
PUCK;NORTHSTAR
PUCK;GUARDIAN
GUARDIAN;NORTHSTAR
BUG;PUCK
PUCK;BUG
MEPHISTO;PUCK
SILVER SAMURAI;SHAMAN
SILVER SAMURAI;PUCK
SILVER SAMURAI;NORTHSTAR
SILVER SAMURAI;SUNFIRE
SUNFIRE;SHAMAN
SUNFIRE;PUCK
SUNFIRE;NORTHSTAR
NORTHSTAR;SHAMAN
NORTHSTAR;PUCK
PUCK;SHAMAN
GUARDIAN;NORTHSTAR
GUARDIAN;SHAMAN
GUARDIAN;PUCK
GUARDIAN;AURORA
AURORA;NORTHSTAR
AURORA;SHAMAN
AURORA;PUCK
PUCK;NORTHSTAR
PUCK;SHAMAN
SHAMAN;NORTHSTAR
HAVOK;MULTIPLE MAN
HAVOK;QUICKSILVER
HAVOK;WOLFSBANE
HAVOK;STRONG GUY
HAVOK;HULK
HAVOK;POLARIS
POLARIS;MULTIPLE MAN
POLARIS;QUICKSILVER
POLARIS;WOLFSBANE
POLARIS;STRONG GUY
POLARIS;HULK
HULK;MULTIPLE MAN
HULK;QUICKSILVER
HULK;WOLFSBANE
HULK;STRONG GUY
STRONG GUY;MULTIPLE MAN
STRONG GUY;QUICKSILVER
STRONG GUY;WOLFSBANE
WOLFSBANE;MULTIPLE MAN
WOLFSBANE;QUICKSILVER
QUICKSILVER;MULTIPLE MAN
STRONG GUY;POLARIS
STRONG GUY;MULTIPLE MAN
STRONG GUY;HULK
STRONG GUY;HAVOK
STRONG GUY;WOLFSBANE
STRONG GUY;QUICKSILVER
QUICKSILVER;POLARIS
QUICKSILVER;MULTIPLE MAN
QUICKSILVER;HULK
QUICKSILVER;HAVOK
QUICKSILVER;WOLFSBANE
WOLFSBANE;POLARIS
WOLFSBANE;MULTIPLE MAN
WOLFSBANE;HULK
WOLFSBANE;HAVOK
HAVOK;POLARIS
HAVOK;MULTIPLE MAN
HAVOK;HULK
HULK;POLARIS
HULK;MULTIPLE MAN
MULTIPLE MAN;POLARIS
STRONG GUY;POLARIS
STRONG GUY;HAVOK
STRONG GUY;MULTIPLE MAN
STRONG GUY;HULK
STRONG GUY;WOLFSBANE
STRONG GUY;QUICKSILVER
QUICKSILVER;POLARIS
QUICKSILVER;HAVOK
QUICKSILVER;MULTIPLE MAN
QUICKSILVER;HULK
QUICKSILVER;WOLFSBANE
WOLFSBANE;POLARIS
WOLFSBANE;HAVOK
WOLFSBANE;MULTIPLE MAN
WOLFSBANE;HULK
HULK;POLARIS
HULK;HAVOK
HULK;MULTIPLE MAN
MULTIPLE MAN;POLARIS
MULTIPLE MAN;HAVOK
HAVOK;POLARIS
HULK;TRAUMA
HULK;LEADER
HULK;VAPOR
HULK;IRONCLAD
IRONCLAD;LEADER
IRONCLAD;VAPOR
VAPOR;LEADER
LEADER;IRONCLAD
LEADER;VECTOR
LEADER;HULK
HULK;IRONCLAD
HULK;VECTOR
VECTOR;IRONCLAD
WONG;IRONCLAD
WONG;LEADER
WONG;MR. FANTASTIC
WONG;HULK
WONG;HUMAN TORCH
WONG;SCARLET WITCH
WONG;VECTOR
VECTOR;IRONCLAD
VECTOR;LEADER
VECTOR;MR. FANTASTIC
VECTOR;HULK
VECTOR;HUMAN TORCH
VECTOR;SCARLET WITCH
SCARLET WITCH;IRONCLAD
SCARLET WITCH;LEADER
SCARLET WITCH;MR. FANTASTIC
SCARLET WITCH;HULK
SCARLET WITCH;HUMAN TORCH
HUMAN TORCH;IRONCLAD
HUMAN TORCH;LEADER
HUMAN TORCH;MR. FANTASTIC
HUMAN TORCH;HULK
HULK;IRONCLAD
HULK;LEADER
HULK;MR. FANTASTIC
MR. FANTASTIC;IRONCLAD
MR. FANTASTIC;LEADER
LEADER;IRONCLAD
SPIDER-MAN;BLACK CAT
HOWARD THE DUCK;MAN-THING
WOLVERINE;TYGER TIGER
WOLVERINE;CYBER
CYBER;TYGER TIGER
SHANG-CHI;ZARAN
THANOS;CAPTAIN MARVEL (MONICA RAMBEAU)
BLACK WIDOW;VISION
BLACK WIDOW;CAPTAIN MARVEL (MONICA RAMBEAU)
CAPTAIN MARVEL (MONICA RAMBEAU);VISION
GUARDIAN;GENESIS
GUARDIAN;CYBER
GUARDIAN;WOLVERINE
WOLVERINE;GENESIS
WOLVERINE;CYBER
CYBER;GENESIS
PYRO;BLOB
PYRO;AVALANCHE
AVALANCHE;BLOB
CAROL DANVERS;SUPREME INTELLIGENCE
CAROL DANVERS;CAPTAIN MARVEL (MAR-VELL)
CAPTAIN MARVEL (MAR-VELL);SUPREME INTELLIGENCE
CAROL DANVERS;NAMORITA
CAROL DANVERS;SCARLET WITCH
CAROL DANVERS;BEAST
CAROL DANVERS;TIGER SHARK
CAROL DANVERS;MYSTIQUE
MYSTIQUE;NAMORITA
MYSTIQUE;SCARLET WITCH
MYSTIQUE;BEAST
MYSTIQUE;TIGER SHARK
TIGER SHARK;NAMORITA
TIGER SHARK;SCARLET WITCH
TIGER SHARK;BEAST
BEAST;NAMORITA
BEAST;SCARLET WITCH
SCARLET WITCH;NAMORITA
MYSTIQUE;CAROL DANVERS
CAROL DANVERS;NAMORITA
CAROL DANVERS;TIGER SHARK
TIGER SHARK;NAMORITA
MR. FANTASTIC;THING
GUARDIAN;SHAMAN
GUARDIAN;PUCK
GUARDIAN;NORTHSTAR
GUARDIAN;AURORA
AURORA;SHAMAN
AURORA;PUCK
AURORA;NORTHSTAR
NORTHSTAR;SHAMAN
NORTHSTAR;PUCK
PUCK;SHAMAN
WOLVERINE;TYGER TIGER
WOLVERINE;CYBER
CYBER;TYGER TIGER
BEAST;PROFESSOR X
RED GHOST;BEAST
MANDARIN;IRON MAN
MANDARIN;IRON MAN
CONTROLLER;IRON MAN
CONTROLLER;IRON MAN
IRON MAN;UNICORN
IRON MAN;RED GHOST
RED GHOST;UNICORN
UNICORN;RED GHOST
UNICORN;IRON MAN
IRON MAN;RED GHOST
IRON MAN;MADAME MASQUE
SILVERMANE;HAMMERHEAD
SILVERMANE;DAREDEVIL
SILVERMANE;TOMBSTONE
TOMBSTONE;HAMMERHEAD
TOMBSTONE;DAREDEVIL
DAREDEVIL;HAMMERHEAD
SNOWBIRD;NORTHSTAR
SNOWBIRD;BOX
SNOWBIRD;AURORA
SNOWBIRD;PUCK
PUCK;NORTHSTAR
PUCK;BOX
PUCK;AURORA
AURORA;NORTHSTAR
AURORA;BOX
BOX;NORTHSTAR
SPIDER-MAN;HAMMERHEAD
SPIDER-MAN;HAMMERHEAD
SPIDER-MAN;LIZARD
LIZARD;HAMMERHEAD
SPIDER-MAN;HAMMERHEAD
SPIDER-MAN;SILVERMANE
SPIDER-MAN;TOMBSTONE
TOMBSTONE;HAMMERHEAD
TOMBSTONE;SILVERMANE
SILVERMANE;HAMMERHEAD
GUARDIAN;PUCK
QUICKSILVER;WOLVERINE
STORM;GAMBIT
STORM;NIGHTCRAWLER
NIGHTCRAWLER;GAMBIT
CHAMBER;BISHOP
CHAMBER;JUBILEE
CHAMBER;WOLVERINE
CHAMBER;SYNCH
CHAMBER;STORM
CHAMBER;HUSK
CHAMBER;SKIN
SKIN;BISHOP
SKIN;JUBILEE
SKIN;WOLVERINE
SKIN;SYNCH
SKIN;STORM
SKIN;HUSK
HUSK;BISHOP
HUSK;JUBILEE
HUSK;WOLVERINE
HUSK;SYNCH
HUSK;STORM
STORM;BISHOP
STORM;JUBILEE
STORM;WOLVERINE
STORM;SYNCH
SYNCH;BISHOP
SYNCH;JUBILEE
SYNCH;WOLVERINE
WOLVERINE;BISHOP
WOLVERINE;JUBILEE
JUBILEE;BISHOP
MEGGAN;WONDER MAN
MEGGAN;IRON MAN
MEGGAN;CAPTAIN BRITAIN
MEGGAN;QUICKSILVER
MEGGAN;NIGHTCRAWLER
MEGGAN;SHADOWCAT
MEGGAN;SCARLET WITCH
SCARLET WITCH;WONDER MAN
SCARLET WITCH;IRON MAN
SCARLET WITCH;CAPTAIN BRITAIN
SCARLET WITCH;QUICKSILVER
SCARLET WITCH;NIGHTCRAWLER
SCARLET WITCH;SHADOWCAT
SHADOWCAT;WONDER MAN
SHADOWCAT;IRON MAN
SHADOWCAT;CAPTAIN BRITAIN
SHADOWCAT;QUICKSILVER
SHADOWCAT;NIGHTCRAWLER
NIGHTCRAWLER;WONDER MAN
NIGHTCRAWLER;IRON MAN
NIGHTCRAWLER;CAPTAIN BRITAIN
NIGHTCRAWLER;QUICKSILVER
QUICKSILVER;WONDER MAN
QUICKSILVER;IRON MAN
QUICKSILVER;CAPTAIN BRITAIN
CAPTAIN BRITAIN;WONDER MAN
CAPTAIN BRITAIN;IRON MAN
IRON MAN;WONDER MAN
SHADOWCAT;SCARLET WITCH
SHADOWCAT;WONDER MAN
SHADOWCAT;QUICKSILVER
SHADOWCAT;LOCKHEED
SHADOWCAT;NIGHTCRAWLER
SHADOWCAT;CAPTAIN BRITAIN
SHADOWCAT;IRON MAN
SHADOWCAT;MEGGAN
MEGGAN;SCARLET WITCH
MEGGAN;WONDER MAN
MEGGAN;QUICKSILVER
MEGGAN;LOCKHEED
MEGGAN;NIGHTCRAWLER
MEGGAN;CAPTAIN BRITAIN
MEGGAN;IRON MAN
IRON MAN;SCARLET WITCH
IRON MAN;WONDER MAN
IRON MAN;QUICKSILVER
IRON MAN;LOCKHEED
IRON MAN;NIGHTCRAWLER
IRON MAN;CAPTAIN BRITAIN
CAPTAIN BRITAIN;SCARLET WITCH
CAPTAIN BRITAIN;WONDER MAN
CAPTAIN BRITAIN;QUICKSILVER
CAPTAIN BRITAIN;LOCKHEED
CAPTAIN BRITAIN;NIGHTCRAWLER
NIGHTCRAWLER;SCARLET WITCH
NIGHTCRAWLER;WONDER MAN
NIGHTCRAWLER;QUICKSILVER
NIGHTCRAWLER;LOCKHEED
LOCKHEED;SCARLET WITCH
LOCKHEED;WONDER MAN
LOCKHEED;QUICKSILVER
QUICKSILVER;SCARLET WITCH
QUICKSILVER;WONDER MAN
WONDER MAN;SCARLET WITCH
VISION;SCARLET WITCH
VISION;BLACK PANTHER
VISION;CAPTAIN AMERICA
VISION;IRON MAN
VISION;SPIDER-MAN
VISION;QUICKSILVER
VISION;THOR
THOR;SCARLET WITCH
THOR;BLACK PANTHER
THOR;CAPTAIN AMERICA
THOR;IRON MAN
THOR;SPIDER-MAN
THOR;QUICKSILVER
QUICKSILVER;SCARLET WITCH
QUICKSILVER;BLACK PANTHER
QUICKSILVER;CAPTAIN AMERICA
QUICKSILVER;IRON MAN
QUICKSILVER;SPIDER-MAN
SPIDER-MAN;SCARLET WITCH
SPIDER-MAN;BLACK PANTHER
SPIDER-MAN;CAPTAIN AMERICA
SPIDER-MAN;IRON MAN
IRON MAN;SCARLET WITCH
IRON MAN;BLACK PANTHER
IRON MAN;CAPTAIN AMERICA
CAPTAIN AMERICA;SCARLET WITCH
CAPTAIN AMERICA;BLACK PANTHER
BLACK PANTHER;SCARLET WITCH
CAPTAIN BRITAIN;SHADOWCAT
CAPTAIN BRITAIN;MEGGAN
CAPTAIN BRITAIN;MESMERO
CAPTAIN BRITAIN;NIGHTCRAWLER
NIGHTCRAWLER;SHADOWCAT
NIGHTCRAWLER;MEGGAN
NIGHTCRAWLER;MESMERO
MESMERO;SHADOWCAT
MESMERO;MEGGAN
MEGGAN;SHADOWCAT
NIGHTCRAWLER;SHADOWCAT
NIGHTCRAWLER;CAPTAIN BRITAIN
NIGHTCRAWLER;MESMERO
NIGHTCRAWLER;MEGGAN
NIGHTCRAWLER;LOCKHEED
LOCKHEED;SHADOWCAT
LOCKHEED;CAPTAIN BRITAIN
LOCKHEED;MESMERO
LOCKHEED;MEGGAN
MEGGAN;SHADOWCAT
MEGGAN;CAPTAIN BRITAIN
MEGGAN;MESMERO
MESMERO;SHADOWCAT
MESMERO;CAPTAIN BRITAIN
CAPTAIN BRITAIN;SHADOWCAT
MEGGAN;WONG
MEGGAN;NIGHTCRAWLER
MEGGAN;LOCKHEED
MEGGAN;CAPTAIN BRITAIN
CAPTAIN BRITAIN;WONG
CAPTAIN BRITAIN;NIGHTCRAWLER
CAPTAIN BRITAIN;LOCKHEED
LOCKHEED;WONG
LOCKHEED;NIGHTCRAWLER
NIGHTCRAWLER;WONG
PROFESSOR X;MORBIUS
PROFESSOR X;CYCLOPS
PROFESSOR X;BEAST
PROFESSOR X;ICEMAN
PROFESSOR X;SPIDER-MAN
SPIDER-MAN;MORBIUS
SPIDER-MAN;CYCLOPS
SPIDER-MAN;BEAST
SPIDER-MAN;ICEMAN
ICEMAN;MORBIUS
ICEMAN;CYCLOPS
ICEMAN;BEAST
BEAST;MORBIUS
BEAST;CYCLOPS
CYCLOPS;MORBIUS
JUBILEE;MULTIPLE MAN
JUBILEE;EXODUS
JUBILEE;QUICKSILVER
JUBILEE;NIGHTCRAWLER
JUBILEE;HIGH EVOLUTIONARY
JUBILEE;FORGE
JUBILEE;SHADOWCAT
JUBILEE;WOLVERINE
WOLVERINE;MULTIPLE MAN
WOLVERINE;EXODUS
WOLVERINE;QUICKSILVER
WOLVERINE;NIGHTCRAWLER
WOLVERINE;HIGH EVOLUTIONARY
WOLVERINE;FORGE
WOLVERINE;SHADOWCAT
SHADOWCAT;MULTIPLE MAN
SHADOWCAT;EXODUS
SHADOWCAT;QUICKSILVER
SHADOWCAT;NIGHTCRAWLER
SHADOWCAT;HIGH EVOLUTIONARY
SHADOWCAT;FORGE
FORGE;MULTIPLE MAN
FORGE;EXODUS
FORGE;QUICKSILVER
FORGE;NIGHTCRAWLER
FORGE;HIGH EVOLUTIONARY
HIGH EVOLUTIONARY;MULTIPLE MAN
HIGH EVOLUTIONARY;EXODUS
HIGH EVOLUTIONARY;QUICKSILVER
HIGH EVOLUTIONARY;NIGHTCRAWLER
NIGHTCRAWLER;MULTIPLE MAN
NIGHTCRAWLER;EXODUS
NIGHTCRAWLER;QUICKSILVER
QUICKSILVER;MULTIPLE MAN
QUICKSILVER;EXODUS
EXODUS;MULTIPLE MAN
HUMAN TORCH;SPIDER-MAN
HUMAN TORCH;ANNIHILUS
HUMAN TORCH;SANDMAN
SANDMAN;SPIDER-MAN
SANDMAN;ANNIHILUS
ANNIHILUS;SPIDER-MAN
CAPTAIN BRITAIN;LOCKHEED
CAPTAIN BRITAIN;MESMERO
CAPTAIN BRITAIN;MEGGAN
CAPTAIN BRITAIN;NIGHTCRAWLER
CAPTAIN BRITAIN;SHADOWCAT
SHADOWCAT;LOCKHEED
SHADOWCAT;MESMERO
SHADOWCAT;MEGGAN
SHADOWCAT;NIGHTCRAWLER
NIGHTCRAWLER;LOCKHEED
NIGHTCRAWLER;MESMERO
NIGHTCRAWLER;MEGGAN
MEGGAN;LOCKHEED
MEGGAN;MESMERO
MESMERO;LOCKHEED
MEGGAN;NIGHTCRAWLER
MEGGAN;SHADOWCAT
MEGGAN;CAPTAIN BRITAIN
CAPTAIN BRITAIN;NIGHTCRAWLER
CAPTAIN BRITAIN;SHADOWCAT
SHADOWCAT;NIGHTCRAWLER
MACHINE MAN;MR. FANTASTIC
MACHINE MAN;INVISIBLE WOMAN
MACHINE MAN;HUMAN TORCH
MACHINE MAN;THING
THING;MR. FANTASTIC
THING;INVISIBLE WOMAN
THING;HUMAN TORCH
HUMAN TORCH;MR. FANTASTIC
HUMAN TORCH;INVISIBLE WOMAN
INVISIBLE WOMAN;MR. FANTASTIC
ANT-MAN (SCOTT LANG);HULK
ANT-MAN (SCOTT LANG);THING
ANT-MAN (SCOTT LANG);MEPHISTO
ANT-MAN (SCOTT LANG);HUMAN TORCH
ANT-MAN (SCOTT LANG);SILVER SURFER
SILVER SURFER;HULK
SILVER SURFER;THING
SILVER SURFER;MEPHISTO
SILVER SURFER;HUMAN TORCH
HUMAN TORCH;HULK
HUMAN TORCH;THING
HUMAN TORCH;MEPHISTO
MEPHISTO;HULK
MEPHISTO;THING
THING;HULK
MEPHISTO;SILVER SURFER
MEPHISTO;ANT-MAN (SCOTT LANG)
MEPHISTO;THING
MEPHISTO;HUMAN TORCH
MEPHISTO;INVISIBLE WOMAN
INVISIBLE WOMAN;SILVER SURFER
INVISIBLE WOMAN;ANT-MAN (SCOTT LANG)
INVISIBLE WOMAN;THING
INVISIBLE WOMAN;HUMAN TORCH
HUMAN TORCH;SILVER SURFER
HUMAN TORCH;ANT-MAN (SCOTT LANG)
HUMAN TORCH;THING
THING;SILVER SURFER
THING;ANT-MAN (SCOTT LANG)
ANT-MAN (SCOTT LANG);SILVER SURFER
HUMAN TORCH;GAMORA
HUMAN TORCH;ANT-MAN (SCOTT LANG)
HUMAN TORCH;DRAX
HUMAN TORCH;SILVER SURFER
HUMAN TORCH;THING
HUMAN TORCH;MOLE MAN
MOLE MAN;GAMORA
MOLE MAN;ANT-MAN (SCOTT LANG)
MOLE MAN;DRAX
MOLE MAN;SILVER SURFER
MOLE MAN;THING
THING;GAMORA
THING;ANT-MAN (SCOTT LANG)
THING;DRAX
THING;SILVER SURFER
SILVER SURFER;GAMORA
SILVER SURFER;ANT-MAN (SCOTT LANG)
SILVER SURFER;DRAX
DRAX;GAMORA
DRAX;ANT-MAN (SCOTT LANG)
ANT-MAN (SCOTT LANG);GAMORA
HULK;ANT-MAN (SCOTT LANG)
HULK;HUMAN TORCH
HULK;THING
HULK;SILVER SURFER
SILVER SURFER;ANT-MAN (SCOTT LANG)
SILVER SURFER;HUMAN TORCH
SILVER SURFER;THING
THING;ANT-MAN (SCOTT LANG)
THING;HUMAN TORCH
HUMAN TORCH;ANT-MAN (SCOTT LANG)
SILVER SURFER;DRAX
SILVER SURFER;MEPHISTO
SILVER SURFER;THANOS
THANOS;DRAX
