13591;MEGGAN;NULL;MEGGAN;;MEGGAN
13592;MEGGAN 2013;NULL;MEGGAN 2013;;NULL
13593;MELLACE,LUCY SANTIN;NULL;LUCY SANTIN MELLACE;;NULL
13594;MELLACE,TONY;NULL;TONY MELLACE;;NULL
13595;MELLENCAMP;NULL;MELLENCAMP;;NULL
13596;MELONIE;NULL;MELONIE;;NULL
13597;MELTER II/BRUNO HORG;MELTER II;BRUNO HORG;;NULL
13598;MELTER/BRUNO HORGAN;MELTER;BRUNO HORGAN;;NULL
13599;MELTON,LORRIE;MELTER;LORRIE MELTON;;NULL
13600;MEMBRAIN/;MEMBRAIN;;;NULL
13601;MEME;NULL;MEME;;NULL
13602;MENDELSON,DR. MACK;NULL;DR. MACK MENDELSON;;NULL
13603;MENDICUS;NULL;MENDICUS;;NULL
13604;MENDOSA,EMILIO;NULL;EMILIO MENDOSA;;NULL
13605;MENGOCHAUZERAUS,GRI;NULL;GRI MENGOCHAUZERAUS;;NULL
13606;MENGOCHAUZERAUS,STA;NULL;STA MENGOCHAUZERAUS;;NULL
13607;MENKEN,DONALD L.;NULL;DONALD L. MENKEN;;NULL
13608;MENNINGER,CLARA;NULL;CLARA MENNINGER;;NULL
13609;MENTALLO;NULL;MENTALLO;;MENTALLO
13610;MENTOR II;MENTOR II;NULL;;NULL
13611;MENTOR/ALARS [ETERNA;MENTOR;ALARS [ETERNA;;MENTOR
13612;MENTUS;NULL;MENTUS;;NULL
13613;MEPHISITOID;MEPHISITOID;NULL;;NULL
13614;MEPHISTA;NULL;MEPHISTA;;NULL
13615;MEPHISTO;NULL;MEPHISTO;;MEPHISTO
13616;MERCADO,JOY;NULL;JOY MERCADO;;NULL
13617;MERCURY;NULL;MERCURY;;MERCURY
13618;MERCURY II;NULL;MERCURY II;;NULL
13619;MERCURY III/;MERCURY III;;;NULL
13620;MERCY;NULL;MERCY;;NULL
13621;MERENGUES,SMOOTH MA;NULL;SMOOTH MA MERENGUES;;NULL
13622;MERIDIAN,DR. ROBERT;NULL;DR. ROBERT MERIDIAN;;NULL
13623;MERLIN;NULL;MERLIN;;NULL
13624;MERLYN;NULL;MERLYN;;NULL
13625;MERREE;NULL;MERREE;;NULL
13626;MERRIAN;NULL;MERRIAN;;NULL
13627;MERRYWEATHER,IRENE;NULL;IRENE MERRYWEATHER;;NULL
13628;MESMERO;NULL;MESMERO;;MESMERO
13629;MESSENGER,TOBIAS;NULL;TOBIAS MESSENGER;;NULL
13630;METABO;NULL;METABO;;NULL
13631;METALSLASH/;METALSLASH;;;NULL
13632;METEORITE;NULL;METEORITE;;METEORITE
13633;METEORITE III/VALERI;METEORITE III;VALERI;;NULL
13634;METOXO;NULL;METOXO;;NULL
13635;MEXXA RIEN;NULL;MEXXA RIEN;;NULL
13636;MIBA;NULL;MIBA;;NULL
13637;MICAWBER,TRISTRAM;NULL;TRISTRAM MICAWBER;;NULL
13638;MICHAELS,DAWN;NULL;DAWN MICHAELS;;NULL
13639;MICHEL,RAFE;NULL;RAFE MICHEL;;NULL
13640;MICHELLE;NULL;MICHELLE;;NULL
13641;MICO,RODOLFO;NULL;RODOLFO MICO;;NULL
13642;MICROCHIP/LINUS LIEB;MICROCHIP;LINUS LIEB;;MICROCHIP
13643;MICROMAX/SCOTT WRIGH;MICROMAX;SCOTT WRIGH;;MICROMAX
13644;MIDAS;NULL;MIDAS;;NULL
13645;MIDGARD SERPENT;NULL;MIDGARD SERPENT;;NULL
13646;MIDGET;NULL;MIDGET;;NULL
13647;MIDNIGHT III/JEFFREY;MIDNIGHT III;JEFFREY;;NULL
13648;MIDNIGHT'S FIRE/;MIDNIGHT'S FIRE;;;NULL
13649;MIDNIGHT/M'NAI;MIDNIGHT;M'NAI;;NULL
13650;MIDWIFE;NULL;MIDWIFE;;NULL
13651;MIESHO;NULL;MIESHO;;NULL
13652;MIFUNE,DR.;NULL;DR. MIFUNE;;NULL
13653;MIKHLO;NULL;MIKHLO;;NULL
13654;MILAN;NULL;MILAN;;NULL
13655;MILLENIUS;NULL;MILLENIUS;;NULL
13656;MILLENNIUM MONARCH;NULL;MILLENNIUM MONARCH;;NULL
13657;MILLER,CHRIS;NULL;CHRIS MILLER;;NULL
13658;MILLER,FRANK;NULL;FRANK MILLER;;NULL
13659;MILLER,JENETTE;NULL;JENETTE MILLER;;NULL
13660;MILLER,STACI MURPHY;NULL;STACI MURPHY MILLER;;NULL
13661;MILLER,TRACE;NULL;TRACE MILLER;;NULL
13662;MIMIC/CALVIN RANKIN;MIMIC;CALVIN RANKIN;;MIMIC
13663;MIND'S EYE/MEACHAM;MIND'S EYE;MEACHAM;;NULL
13664;MINDBLAST;NULL;MINDBLAST;;NULL
13665;MINDMELD/;MINDMELD;;;NULL
13666;MINDSINGER/GREGOR;MINDSINGER;GREGOR;;NULL
13667;MINDSTORM/;MINDSTORM;;;NULL
13668;MINDWAVE;NULL;MINDWAVE;;NULL
13669;MINDWORM/WILLIAM TUR;MINDWORM;WILLIAM TUR;;MINDWORM
13670;MINERVA [KREE];NULL;MINERVA [KREE];;NULL
13671;MINI MAX/;MINI MAX;;;NULL
13672;MINISTER BLOOD;NULL;MINISTER BLOOD;;NULL
13673;MINISTER TOME;NULL;MINISTER TOME;;NULL
13674;MINOR DOMO;NULL;MINOR DOMO;;NULL
13675;MINOTAUR;NULL;MINOTAUR;;NULL
13676;MINOTAUR II;NULL;MINOTAUR II;;NULL
13677;MINOTAUR III;NULL;MINOTAUR III;;NULL
13678;MINOTAURUS;MINOTAURUS;NULL;;NULL
13679;MINSTER HOARD;NULL;MINSTER HOARD;;NULL
13680;MINT JULEP;NULL;MINT JULEP;;NULL
13681;MINXI [INHUMAN];NULL;MINXI [INHUMAN];;NULL
13682;MIRACLE MAN;NULL;MIRACLE MAN;;NULL
13683;MIRAGE;MIRAGE;NULL;;NULL
13684;MIRAGE II/DANIELLE M;MIRAGE II;DANIELLE M;;NULL
13685;MIRAGE III/MARGE;MIRAGE III;MARGE;;NULL
13686;MISFIT/;MISFIT;;;NULL
13687;MISS AMERICA/MADELIN;MISS AMERICA;MADELIN;;MISS AMERICA
13688;MISS ITCH/BLISS;MISS ITCH;BLISS;;NULL
13689;MISS LOCKE;NULL;MISS LOCKE;;NULL
13690;MISS MASS/;MISS MASS;;;NULL
13691;MISS SACCHARINE;NULL;MISS SACCHARINE;;NULL
13692;MISS THING/MARY;MISS THING;MARY;;NULL
13693;MISSING LINK;NULL;MISSING LINK;;NULL
13694;MISSING LINK II/RAY ;MISSING LINK II;RAY ;;NULL
13695;MIST;NULL;MIST;;NULL
13696;MIST MISTRESS;NULL;MIST MISTRESS;;NULL
13697;MISTER CLEAN;NULL;MISTER CLEAN;;NULL
13698;MISTER HYDE/CALVIN Z;MISTER HYDE;CALVIN Z;;NULL
13699;MISTY/VINCENTE;MISTY;VINCENTE;;NULL
13700;MITCHELL,ROBERT;MISTY;ROBERT MITCHELL;;NULL
13701;MO;NULL;MO;;NULL
13702;MO MONEY;NULL;MO MONEY;;NULL
13703;MOBIUS;NULL;MOBIUS;;NULL
13704;MOBIUS,DR.;NULL;DR. MOBIUS;;NULL
13705;MOCKINGBIRD/DR. BARB;MOCKINGBIRD;DR. BARB;;MOCKINGBIRD
13706;MODAM;NULL;MODAM;;NULL
13707;MODEM/;MODEM;;;NULL
13708;MODINE,REP. BERNARD;MODEM;REP. BERNARD MODINE;;NULL
13709;MODOK/GEORGE TARLETO;MODOK;GEORGE TARLETO;;NULL
13710;MODRED THE MYSTIC;NULL;MODRED THE MYSTIC;;NULL
13711;MODT;NULL;MODT;;NULL
13712;MODULAR MAN/STEPHEN ;MODULAR MAN;STEPHEN ;;NULL
13713;MOJO;NULL;MOJO;;MOJO
13714;MOJO II;NULL;MOJO II;;NULL
13715;MOK;NULL;MOK;;NULL
13716;MOLE;NULL;MOLE;;NULL
13717;MOLE MAN | MUTANT X-;MOLE MAN | MUTANT X-;NULL;;NULL
13718;MOLE MAN/HARVEY RUPE;MOLE MAN;HARVEY RUPE;;MOLE MAN
13719;MOLECULE MAN/OWEN RE;MOLECULE MAN;OWEN RE;;MOLECULE MAN
13720;MOLGOTHA;NULL;MOLGOTHA;;NULL
13721;MOLLE,DR.;NULL;DR. MOLLE;;NULL
13722;MOLTEN MAN/MARK RAXT;MOLTEN MAN;MARK RAXT;;MOLTEN MAN
13723;MOLTO;NULL;MOLTO;;NULL
13724;MONDO;NULL;MONDO;;NULL
13725;MONDO II;NULL;MONDO II;;NULL
13726;MONGOOSE;NULL;MONGOOSE;;MONGOOSE
13727;MONGRAIN,ALISON;NULL;ALISON MONGRAIN;;NULL
13728;MONGU;NULL;MONGU;;NULL
13729;MONMOUTH;NULL;MONMOUTH;;NULL
13730;MONOCLE;NULL;MONOCLE;;NULL
13731;MONSTER FROM THE LOS;NULL;MONSTER FROM THE LOS;;NULL
13732;MONSTROID/BALIOX/7NH;MONSTROID;BALIOX/7NH;;NULL
13733;MONTANA;NULL;MONTANA;;NULL
13734;MONTANA II;NULL;MONTANA II;;NULL
13735;MONTENEGRO;NULL;MONTENEGRO;;NULL
13736;MONTESI,VICTORIA;NULL;VICTORIA MONTESI;;NULL
13737;MONTGOMERY;NULL;MONTGOMERY;;NULL
13738;MONTGOMERY,SIR BERN;NULL;SIR BERN MONTGOMERY;;NULL
13739;MONTOYA,JULIO;NULL;JULIO MONTOYA;;NULL
13740;MONTOYA,MARIA;NULL;MARIA MONTOYA;;NULL
13741;MOODY,RUNYAN;NULL;RUNYAN MOODY;;NULL
13742;MOOMJI,INDRIES;NULL;INDRIES MOOMJI;;NULL
13743;MOON KNIGHT DOPPELGA;MOON KNIGHT DOPPELGA;NULL;;NULL
13744;MOON KNIGHT | MUTANT;MOON KNIGHT | MUTANT;NULL;;NULL
13745;MOON KNIGHT/MARC SPE;MOON KNIGHT;MARC SPE;;MOON KNIGHT
13746;MOON WOLF/;MOON WOLF;;;NULL
13747;MOONBOY;NULL;MOONBOY;;NULL
13748;MOONDANCER;NULL;MOONDANCER;;NULL
13749;MOONDARK;NULL;MOONDARK;;NULL
13750;MOONDRAGON DOPPELGAN;MOONDRAGON DOPPELGAN;NULL;;NULL
13751;MOONDRAGON/HEATHER D;MOONDRAGON;HEATHER D;;MOONDRAGON
13752;MOONGLOW/;MOONGLOW;;;NULL
13753;MOONHUNTER/ZACK MOON;MOONHUNTER;ZACK MOON;;NULL
13754;MOONRAKER/SLADE TRUM;MOONRAKER;SLADE TRUM;;NULL
13755;MOONSTALKER/KIANA;MOONSTALKER;KIANA;;NULL
13756;MOONSTOMP/;MOONSTOMP;;;NULL
13757;MOONSTONE II/KARLA S;MOONSTONE II;KARLA S;;NULL
13758;MOONSTONE/LLOYD BLOC;MOONSTONE;LLOYD BLOC;;MOONSTONE
13759;MOORE,CONNIE;MOONSTONE;CONNIE MOORE;;MOONSTONE
13760;MOORE,TONI;MOONSTONE;TONI MOORE;;MOONSTONE
13761;MOOT;NULL;MOOT;;NULL
13762;MORAN,KEVIN;NULL;KEVIN MORAN;;NULL
13763;MORBIUS/DR. MICHAEL ;MORBIUS;DR. MICHAEL ;;MORBIUS
13764;MORDO,ASTRID;MORBIUS;ASTRID MORDO;;MORBIUS
13765;MORDRED THE EVIL;NULL;MORDRED THE EVIL;;NULL
13766;MOREAU,DAVID;NULL;DAVID MOREAU;;NULL
13767;MOREAU,PHILLIP;NULL;PHILLIP MOREAU;;NULL
13768;MORELLE,NOLAN;NULL;NOLAN MORELLE;;NULL
13769;MORETTI;NULL;MORETTI;;NULL
13770;MORG;NULL;MORG;;MORG
13771;MORGAN;NULL;MORGAN;;NULL
13772;MORGAN,DR. VIVIAN;NULL;DR. VIVIAN MORGAN;;NULL
13773;MORGAN,JERROLD JERR;NULL;JERROLD JERR MORGAN;;NULL
13774;MORLAK,MARIS;NULL;MARIS MORLAK;;NULL
13775;MORLEY;NULL;MORLEY;;NULL
13776;MORLUN;NULL;MORLUN;;MORLUN
13777;MORNING STAR/ZVEZDA ;MORNING STAR;ZVEZDA ;;NULL
13778;MORPH;NULL;MORPH;;MORPH
13779;MORPHEUS/ROBERT MARK;MORPHEUS;ROBERT MARK;;NULL
13780;MORRELL,SABRINA;MORPHEUS;SABRINA MORRELL;;NULL
13781;MORRISON,AMANDA PAY;MORPHEUS;AMANDA PAY MORRISON;;NULL
13782;MORRISON,JESSICA;MORPHEUS;JESSICA MORRISON;;NULL
13783;MOSES;NULL;MOSES;;NULL
13784;MOSH/GLENN;MOSH;GLENN;;NULL
13785;MOSLEY,WARDEN;MOSH;WARDEN MOSLEY;;NULL
13786;MOTH/;MOTH;;;NULL
13787;MOTHER INFERIOR;MOTHER INFERIOR;NULL;;NULL
13788;MOTHER NIGHT/SUSAN S;MOTHER NIGHT;SUSAN S;;NULL
13789;MOTHER OF PEARL/;MOTHER OF PEARL;;;NULL
13790;MOTHER SUPERIOR;MOTHER SUPERIOR;NULL;;NULL
13791;MOTHER-OF-PAIN;MOTHER-OF-PAIN;NULL;;NULL
13792;MOUNTJOY;NULL;MOUNTJOY;;NULL
13793;MOURNING PREY;NULL;MOURNING PREY;;NULL
13794;MOUSE;NULL;MOUSE;;NULL
13795;MOWAT,FARLEY;NULL;FARLEY MOWAT;;NULL
13796;MOY,ALYSSA;NULL;ALYSSA MOY;;NULL
13797;MR. DEATH;NULL;MR. DEATH;;NULL
13798;MR. DOLL/NATHAN DOLL;MR. DOLL;NATHAN DOLL;;NULL
13799;MR. FANTASTIC DOPPEL;MR. FANTASTIC DOPPEL;NULL;;NULL
13800;MR. FANTASTIC/REED R;MR. FANTASTIC;REED R;;MR. FANTASTIC
13801;MR. FEAR III/PROF. L;MR. FEAR III;PROF. L;;NULL
13802;MR. FEAR IV/ALAN FAG;MR. FEAR IV;ALAN FAG;;NULL
13803;MR. FEAR V/;MR. FEAR V;;;NULL
13804;MR. FEAR/ZOLTAN DRAG;MR. FEAR;ZOLTAN DRAG;;NULL
13805;MR. FX/;MR. FX;;;NULL
13806;MR. IMMORTAL;NULL;MR. IMMORTAL;;MR. IMMORTAL
13807;MR. JIP;NULL;MR. JIP;;NULL
13808;MR. JUSTICE/TIMOTHY ;MR. JUSTICE;TIMOTHY ;;NULL
13809;MR. LUCK II/PHILIP G;MR. LUCK II;PHILIP G;;NULL
13810;MR. LUCK/RAMON GARCI;MR. LUCK;RAMON GARCI;;NULL
13811;MR. MOBIUS;NULL;MR. MOBIUS;;NULL
13812;MR. NACHT;NULL;MR. NACHT;;NULL
13813;MR. PAYBACK/;MR. PAYBACK;;;MR. PAYBACK
13814;MR. SCRATCH;NULL;MR. SCRATCH;;NULL
13815;MR. SCRATCH II/BLISS;MR. SCRATCH II;BLISS;;NULL
13816;MR. SINISTER | AOA;MR. SINISTER | AOA;NULL;;NULL
13817;MR. SINISTER | MUTAN;MR. SINISTER | MUTAN;NULL;;NULL
13818;MR. SINISTER/NATHAN ;MR. SINISTER;NATHAN ;;NULL
13819;MR. TERMINEUS/AMODEU;MR. TERMINEUS;AMODEU;;NULL
13820;MR. X;NULL;MR. X;;MR. X
13821;MROTH;NULL;MROTH;;NULL
13822;MS. FORTUNE/;MS. FORTUNE;;;NULL
13823;MS. MARVEL II/SHARON;MS. MARVEL II;SHARON;;NULL
13824;MS. NOVA;MS. NOVA;NULL;;NULL
13825;MUELLER,AMANDA;MS. NOVA;AMANDA MUELLER;;NULL
13826;MUGGINS,MAMIE;MS. NOVA;MAMIE MUGGINS;;NULL
13827;MULDOON,SGT. BRIAN;MS. NOVA;SGT. BRIAN MULDOON;;NULL
13828;MULDOON,TEXAS JACK;MS. NOVA;TEXAS JACK MULDOON;;NULL
13829;MULLANY,MIKE;MS. NOVA;MIKE MULLANY;;NULL
13830;MULTIPLE MAN DOPPELG;MULTIPLE MAN DOPPELG;NULL;;NULL
13831;MULTIPLE MAN/JAMES A;MULTIPLE MAN;JAMES A;;MULTIPLE MAN
13832;MUMM,MAX;MULTIPLE MAN;MAX MUMM;;MULTIPLE MAN
13833;MUNDY,SHANE;MULTIPLE MAN;SHANE MUNDY;;MULTIPLE MAN
13834;MUNIN;NULL;MUNIN;;NULL
13835;MUNIPOOR;NULL;MUNIPOOR;;NULL
13836;MUNOZ,CARLOS;NULL;CARLOS MUNOZ;;NULL
13837;MUNROE,DAVID;NULL;DAVID MUNROE;;NULL
13838;MUNROE,N'DARE;NULL;N'DARE MUNROE;;NULL
13839;MUNSON;NULL;MUNSON;;NULL
13840;MUNSON,CLAUDIA;NULL;CLAUDIA MUNSON;;NULL
13841;MURDER;NULL;MURDER;;NULL
13842;MURDOCK,BATTLING JA;NULL;BATTLING JA MURDOCK;;NULL
13843;MURDOCK,MATT | TIME;NULL;MATT | TIME MURDOCK;;NULL
13844;MURDOCK,SISTER MAGG;NULL;SISTER MAGG MURDOCK;;NULL
13845;MURMUR II/ARLETTE TR;MURMUR II;ARLETTE TR;;NULL
13846;MURMUR/;MURMUR;;;NULL
13847;MURPHY,JOBOA;MURMUR;JOBOA MURPHY;;NULL
13848;MURPHY,MELISSA;MURMUR;MELISSA MURPHY;;NULL
13849;MURPHY,SEAN;MURMUR;SEAN MURPHY;;NULL
13850;MURRAY,WILLIAM T. B;MURMUR;WILLIAM T. B MURRAY;;NULL
13851;MUSE/SHANNON FITZPAT;MUSE;SHANNON FITZPAT;;NULL
13852;MUSTANG/;MUSTANG;;;NULL
13853;MUTANT MASTER;MUTANT MASTER;NULL;;NULL
13854;MUTAURUS;MUTAURUS;NULL;;NULL
13855;MUTO,JUNZO;MUTAURUS;JUNZO MUTO;;NULL
13856;MYCROFT;NULL;MYCROFT;;NULL
13857;MYLZOB'RYN,CHIEF;NULL;CHIEF MYLZOB'RYN;;NULL
13858;MYSTERIA/;MYSTERIA;;;NULL
13859;MYSTERIO II/DANIEL B;MYSTERIO II;DANIEL B;;NULL
13860;MYSTERIO/QUENTIN BEC;MYSTERIO;QUENTIN BEC;;MYSTERIO
13861;MYSTERIUM/DR. JOSEPH;MYSTERIUM;DR. JOSEPH;;NULL
13862;MYSTIQUE | MUTANT X-;MYSTIQUE | MUTANT X-;NULL;;NULL
13863;MYSTIQUE/RAVEN DARKH;MYSTIQUE;RAVEN DARKH;;MYSTIQUE
13864;N'ASTIRH;NULL;N'ASTIRH;;NULL
13865;N'DELE;NULL;N'DELE;;NULL
13866;N'GAMI;NULL;N'GAMI;;NULL
13867;N'GAMO;NULL;N'GAMO;;NULL
13868;N'GASSI;NULL;N'GASSI;;NULL
13869;NACHT,HERR;NULL;HERR NACHT;;NULL
13870;NAGA;NULL;NAGA;;NULL
13871;NAGALA;NULL;NAGALA;;NULL
13872;NAGAN,DR. ARTHUR;NULL;DR. ARTHUR NAGAN;;NULL
13873;NAHREES [INHUMAN];NULL;NAHREES [INHUMAN];;NULL
13874;NAILS II/JOANIE EATO;NAILS II;JOANIE EATO;;NULL
13875;NAILS/;NAILS;;;NULL
13876;NAIP,SYNTHIA;NAILS;SYNTHIA NAIP;;NULL
13877;NAKKA;NULL;NAKKA;;NULL
13878;NAKOTA;NULL;NAKOTA;;NULL
13879;NALES,DET. REBECCA ;NULL;DET. REBECCA  NALES;;NULL
13880;NAMELESS ONE;NULL;NAMELESS ONE;;NULL
13881;NAMELESS ONE II;NULL;NAMELESS ONE II;;NULL
13882;NAMORA/AQUARIA NAUTI;NAMORA;AQUARIA NAUTI;;NAMORA
13883;NAMORITA DOPPELGANGE;NAMORITA DOPPELGANGE;NULL;;NULL
13884;NAMORITA | MUTANT X-;NAMORITA | MUTANT X-;NULL;;NULL
13885;NAMORITA/NITA PRENTI;NAMORITA;NITA PRENTI;;NAMORITA
13886;NANABOZHO;NULL;NANABOZHO;;NULL
13887;NANNY;NULL;NANNY;;NULL
13888;NANNY II;NULL;NANNY II;;NULL
13889;NAPIER,RAMONA DR.;NULL;RAMONA DR. NAPIER;;NULL
13890;NARDI;NULL;NARDI;;NULL
13891;NASH,JOHN JOHNNY TH;NULL;JOHN JOHNNY TH NASH;;NULL
13892;NASH,SABRINA;NULL;SABRINA NASH;;NULL
13893;NAUDA;NULL;NAUDA;;NULL
13894;NAUTILUS;NULL;NAUTILUS;;NULL
13895;NAVARRO;NULL;NAVARRO;;NULL
13896;NAZE;NULL;NAZE;;NULL
13897;NEBULA;NULL;NEBULA;;NEBULA
13898;NEBULO;NULL;NEBULO;;NULL
13899;NEBULON;NULL;NEBULON;;NULL
13900;NECRODAMUS;NULL;NECRODAMUS;;NULL
13901;NECROM;NULL;NECROM;;NULL
13902;NECROMANCER/DR. STEP;NECROMANCER;DR. STEP;;NULL
13903;NEDDA;NULL;NEDDA;;NULL
13904;NEEDLE;NULL;NEEDLE;;NULL
13905;NEFFETHESK;NULL;NEFFETHESK;;NULL
13906;NEIFI [INHUMAN];NULL;NEIFI [INHUMAN];;NULL
13907;NEKOBAH,ROMAN;NULL;ROMAN NEKOBAH;;NULL
13908;NEKRA/ADRIENNE HATRO;NEKRA;ADRIENNE HATRO;;NEKRA
13909;NELIT;NULL;NELIT;;NULL
13910;NELSON,CANDACE;NULL;CANDACE NELSON;;NULL
13911;NELSON,DEBBIE HARRI;NULL;DEBBIE HARRI NELSON;;NULL
13912;NELSON,FRANKLIN FOG;NULL;FRANKLIN FOG NELSON;;NULL
13913;NEMESIS;NULL;NEMESIS;;NEMESIS
13914;NEOPHYTE/;NEOPHYTE;;;NULL
13915;NEPHRI;NULL;NEPHRI;;NULL
13916;NEPTUNE [OLYMPIAN];NULL;NEPTUNE [OLYMPIAN];;NULL
13917;NEPTUNIUM;NULL;NEPTUNIUM;;NULL
13918;NEREEL;NEREEL;NULL;;NULL
13919;NESTOR;NULL;NESTOR;;NULL
13920;NETTLES;NULL;NETTLES;;NULL
13921;NETWORK NINA;NULL;NETWORK NINA;;NULL
13922;NEUROTAP/MICHELLE BA;NEUROTAP;MICHELLE BA;;NULL
13923;NEUT;NULL;NEUT;;NULL
13924;NEUTRON;NULL;NEUTRON;;NULL
13925;NEVILLE,KATE;NULL;KATE NEVILLE;;NULL
13926;NEW SUN;NULL;NEW SUN;;NULL
13927;NEWELL,DIANE ARLISS;NULL;DIANE ARLISS NEWELL;;NULL
13928;NEWMARK,LOTUS;NULL;LOTUS NEWMARK;;NULL
13929;NEZARR;NULL;NEZARR;;NULL
13930;NHU'ABDAR;NULL;NHU'ABDAR;;NULL
13931;NICHOLS,LORNA;NULL;LORNA NICHOLS;;NULL
13932;NICHOLS,TOM;NULL;TOM NICHOLS;;NULL
13933;NICKEL;NULL;NICKEL;;NULL
13934;NICODEMUS;NULL;NICODEMUS;;NULL
13935;NICODEMUS II;NULL;NICODEMUS II;;NULL
13936;NIELS;NULL;NIELS;;NULL
13937;NIGHT;NULL;NIGHT;;NULL
13938;NIGHT FLYER;NULL;NIGHT FLYER;;NULL
13939;NIGHT PHANTOM II;NIGHT PHANTOM II;NULL;;NULL
13940;NIGHT PHANTOM/TRAVIS;NIGHT PHANTOM;TRAVIS;;NULL
13941;NIGHT RIDER;NULL;NIGHT RIDER;;NULL
13942;NIGHT RIDER III/HAMI;NIGHT RIDER III;HAMI;;NULL
13943;NIGHT THRASHER/DUANE;NIGHT THRASHER;DUANE;;NIGHT THRASHER
13944;NIGHTCRAWLER 2013;NIGHTCRAWLER 2013;NULL;;NULL
13945;NIGHTCRAWLER | MUTAN;NIGHTCRAWLER | MUTAN;NULL;;NULL
13946;NIGHTCRAWLER/KURT WA;NIGHTCRAWLER;KURT WA;;NIGHTCRAWLER
13947;NIGHTEYES/ERIC;NIGHTEYES;ERIC;;NULL
13948;NIGHTFIGHTER/;NIGHTFIGHTER;;;NULL
13949;NIGHTHAWK II/KYLE RI;NIGHTHAWK II;KYLE RI;;NULL
13950;NIGHTHAWK III/NEAL;NIGHTHAWK III;NEAL;;NULL
13951;NIGHTHAWK/KYLE RICHM;NIGHTHAWK;KYLE RICHM;;NIGHTHAWK
13952;NIGHTINGALE/;NIGHTINGALE;;;NULL
13953;NIGHTMARE/EDVARD HAB;NIGHTMARE;EDVARD HAB;;NIGHTMARE
13954;NIGHTSHADE/TILDA;NIGHTSHADE;TILDA;;NIGHTSHADE
13955;NIGHTSIDE;NULL;NIGHTSIDE;;NULL
13956;NIGHTSTICK/;NIGHTSTICK;;;NULL
13957;NIGHTWATCH/;NIGHTWATCH;;;NULL
13958;NIGHTWIND/;NIGHTWIND;;;NULL
13959;NIKKI/NICHOLETTE GOL;NIKKI;NICHOLETTE GOL;;NULL
13960;NILES,SEN. CATHERIN;NIKKI;SEN. CATHERIN NILES;;NULL
13961;NIMROD;NULL;NIMROD;;NULL
13962;NIMROD III;NULL;NIMROD III;;NULL
13963;NINA;NULL;NINA;;NULL
13964;NINGAL;NULL;NINGAL;;NULL
13965;NINJA/;NINJA;;;NULL
13966;NIRA;NULL;NIRA;;NULL
13967;NITAL,DR.;NULL;DR. NITAL;;NULL
13968;NITRO/ROBERT L. HUNT;NITRO;ROBERT L. HUNT;;NITRO
13969;NIVENA,JOANNA;NITRO;JOANNA NIVENA;;NITRO
13970;NIXON,RICHARD;NITRO;RICHARD NIXON;;NITRO
13971;NOBILUS;NULL;NOBILUS;;NULL
13972;NOBLE;NULL;NOBLE;;NULL
13973;NOCENTI,ANN;NULL;ANN NOCENTI;;NULL
13974;NOCTURNE II/ANGELA C;NOCTURNE II;ANGELA C;;NULL
13975;NOCTURNE/;NOCTURNE;;;NOCTURNE
13976;NOM;NULL;NOM;;NULL
13977;NOMAD II/EDWARD FERB;NOMAD II;EDWARD FERB;;NULL
13978;NOMAD III/JACK MONRO;NOMAD III;JACK MONRO;;NULL
13979;NORRISS,JACK;NOMAD III;JACK NORRISS;;NULL
13980;NORRISS,SISTER BARB;NOMAD III;SISTER BARB NORRISS;;NULL
13981;NORTH,DAKOTA;NOMAD III;DAKOTA NORTH;;DAKOTA NORTH
13982;NORTH,RICKY;NOMAD III;RICKY NORTH;;NULL
13983;NORTHSTAR DOPPELGANG;NORTHSTAR DOPPELGANG;NULL;;NULL
13984;NORTHSTAR | MUTANT X;NORTHSTAR | MUTANT X;NULL;;NULL
13985;NORTHSTAR/JEAN-PAUL ;NORTHSTAR;JEAN-PAUL ;;NORTHSTAR
13986;NOSFERATA/PURPLE HAY;NOSFERATA;PURPLE HAY;;NULL
13987;NOTE;NULL;NOTE;;NULL
13988;NOVA 0:0;NOVA 0:0;NULL;;NULL
13989;NOVA DOPPELGANGER;NOVA DOPPELGANGER;NULL;;NULL
13990;NOVA DOPPELGANGER II;NOVA DOPPELGANGER II;NULL;;NULL
13991;NOVA II | MUTANT X-V;NOVA II | MUTANT X-V;NULL;;NULL
13992;NOVA II/FRANKIE RAYE;NOVA II;FRANKIE RAYE;;NULL
13993;NOVA III/FRANKIE RAY;NOVA III;FRANKIE RAY;;NULL
13994;NOVA OMEGA/GARTHAN S;NOVA OMEGA;GARTHAN S;;NULL
13995;NOVA | MUTANT X-VERS;NOVA | MUTANT X-VERS;NULL;;NULL
13996;NOVA-PRIME;NOVA-PRIME;NULL;;NULL
13997;NOVA/RICHARD RIDER;NOVA;RICHARD RIDER;;NOVA
13998;NOX;NULL;NOX;;NULL
13999;NOY;NULL;NOY;;NULL
14000;NUADA;NULL;NUADA;;NULL
14001;NUGENT;NULL;NUGENT;;NULL
14002;NUGENT,ALICE;NULL;ALICE NUGENT;;NULL
14003;NUKE;NULL;NUKE;;NUKE
14004;NUKLO/ROBERT FRANK J;NUKLO;ROBERT FRANK J;;NULL
14005;NULLITRON;NULL;NULLITRON;;NULL
14006;NUMBER NINE;NULL;NUMBER NINE;;NULL
14007;NUMBER ONE FAN/PROF.;NUMBER ONE FAN;PROF.;;NULL
14008;NUMBERS;NULL;NUMBERS;;NULL
